Name,Pic,Gender,Str min,Str max,Dex min,Dex max,Vit min,Vit Max,Spec Min,Spec Max,Insight Min,Insight Max,HP Min,Int Rank Min,Abilities,Moves,Generation,Types,Environment
"""Hariyama""","""https://archives.bulbagarden.net/media/upload/0/08/0297Hariyama.png""","[""Male""; ""Female""]",3,7,2,4,2,4,1,3,2,4,7,3,"[""Guts""; ""Thick Fat""]","[[""Focus Energy""; 0];[""Tackle""; 0];[""Arm Thrust""; 1];[""Sand Attack""; 1];[""Vital Throw""; 1];[""Brine""; 1];[""Fake Out""; 2];[""Whirwind""; 2];[""Knock Off""; 2];[""Smelling Salts""; 2];[""Belly Drum""; 2];[""Force Palm""; 2];[""Seismic Toss""; 2];[""Wake-Up Slap""; 2];[""Endure""; 3];[""Close Combat""; 3];[""Reversal""; 3];[""Heavy Slam""; 3];[""Ice Punch""; 4];[""Bullet Punch""; 4];[""Wide Guard""; 4]]",3,"[""Fighting""]","[""Cave""; ""Mountain""]"
"""Azurill""","""https://archives.bulbagarden.net/media/upload/7/75/0298Azurill.png""","[""Male""; ""Female""]",1,3,1,3,1,3,1,3,1,3,3,0,"[""Huge Power""; ""Thick Fat""]","[[""Splash""; 0];[""Water Gun; 0];[""Tail Whip""; 1];[""Water Sport""; 1];[""Bubble""; 1];[""Charm""; 1];[""Bubble Beam""; 2];[""Helping Hand""; 2];[""Slam""; 2];[""Bounce; 3];[""Tickle""; 4];[""Sing""; 4];[""Fake Tears""; 4]]",3,"[""Normal""; ""Fairy""]","[""Freshwater""]"
"""Nosepass""","""https://archives.bulbagarden.net/media/upload/6/6c/0299Nosepass.png""","[""Male""; ""Female""]",2,4,1,3,3,7,2,4,2,5,3,1,"[""Magnet Pull""; ""Sturdy""]","[[""Tackle""; 0];[""Harden""; 1];[""Block""; 1];[""Rock Throw""; 1];[""Thunder Wave""; 2];[""Rock Blast""; 2];[""Rest""; 2];[""Spark""; 2];[""Rock Slide""; 2];[""Power Gem""; 2];[""Sand Storm""; 2];[""Discharge""; 3];[""Earth Power""; 3];[""Stone Edge""; 3];[""Lock On""; 3];[""Zap Cannon""; 3];[""Stealth Rock""; 4];[""Self Destruct""; 4];[""Magic Coat""; 4]]",3,"[""Rock""]","[""Cave""; ""Mountain""; ""Desert""]"
"""Skitty""","""https://archives.bulbagarden.net/media/upload/7/75/0300Skitty.png""","[""Male""; ""Female""]",2,4,2,5,2,4,1,3,1,3,3,0,"[""Cute Charm""; ""Normalize""]","[[""Fake Out""; 0];[""Growl""; 0];[""Tackle""; 0];[""Foresight""; 1];[""Attract""; 1];[""Sing""; 2];[""Disarming Voice""; 2];[""Double Slap""; 2];[""Copycat""; 2];[""Assist""; 2];[""Charm""; 2];[""Feint Attack""; 2];[""Wake-Up Slap""; 2];[""Covet""; 2];[""Heal Bell""; 2];[""Double-Edge""; 3];[""Captivate"" 3];[""Play Rough""; 3];[""Wish""; 4];[""Tickle""; 4];[""Fake Tears""; 4]]",3,"[""Normal""]","[""Plains""; ""City""]"
"""Delcatty""","""https://archives.bulbagarden.net/media/upload/d/d4/0301Delcatty.png""","[""Male""; ""Female""]",2,4,2,5,2,4,2,4,2,4,4,1,"[""Cute Charm""; ""Normalize""]","[[""Fake Out""; 0];[""Attract""; 1];[""Double Slap""; 2];[""Sing""; 2];[""Baton Pass""; 4];[""Wish""; 4];[""Cosmic Power""; 4]]",3,"[""Normal""]","[""Plains""; ""City""]"
"""Sableye""","""https://archives.bulbagarden.net/media/upload/9/98/0302Sableye.png""","[""Male""; ""Female""]",2,5,2,4,2,5,2,4,2,4,4,2,"[""Keen Eye""; ""Stall""]","[[""Leer""; 0];[""Mean Look""; 0];[""Scratch""; 0];[""Zen Headbutt""; 0];[""Foresight""; 1];[""Nightshade""; 1];[""Astonish""; 2];[""Fury Swipes""; 2];[""Fake Out""; 2];[""Detect""; 2];[""Shadow Sneak""; 2];[""Knock Off""; 2];[""Feint Attack""; 2];[""Power Gem""; 2];[""Punishment""; 3];[""Foul Play""; 3];[""Confuse Ray""; 3];[""Nasty Plot""; 3];[""Shadow Ball""; 4];[""Moonlight""; 4];[""Mean Look""; 4]]",3,"[""Dark""; ""Ghost""]","[""Cave""]"
"""Mawile""","""https://archives.bulbagarden.net/media/upload/7/77/0303Mawile.png""","[""Male""; ""Female""]",2,5,2,4,2,5,2,4,2,4,4,2,"[""Hyper Cutter""; ""Intimidate""]","[[""Astonish""; 0];[""Snatch""; 0];[""Growl""; 0];[""Fairy Wind""; 1];[""Taunt""; 1];[""Fake Tears""; 1];[""Bite""; 2];[""Sweet Scent""; 2];[""Vice Grip""; 2];[""Feint Attack""; 2];[""Baton Pass""; 2];[""Crunch""; ];[""Iron Defense""; 2];[""Stockpile""; 2];[""Sucker Punch""; 3];[""Spit Up""; 3];[""Swallow""; 3];[""Iron Head""; 3];[""Play Rough""; 3];[""Fire Fang""; 4];[""Poison Fang""; 4];[""Super Fang""; 4]]",3,"[""Steel""; ""Fairy""]","[""Cave""]"
"""Aron""","""https://archives.bulbagarden.net/media/upload/3/38/0304Aron.png""","[""Male""; ""Female""]",2,5,1,3,3,6,1,3,1,3,3,1,"['Rock Head""; ""Sturdy""]","[[""Harden""; 0];[""Tackle""; 0];[""Mud Slap""; 1];[""Take Down""; 1];[""Metal Claw""; 1];[""Rock Tomb""; 2];[""Iron Defense""; 2];[""Roar""; 2];[""Headbutt""; 2];[""Iron Head""; 2];[""Rock Slide""; 2];[""Protect""; 2];[""Metal Sound""; 2];[""Iron Tail""; 2];[""Autotomize""; 3];[""Heavy Slam""; 3];[""Double-Edge""; 3];[""Metal Burst""; 3];[""Screech""; 4];[""Endeavor""; 4];[""Rollout""; 4]]",3,"[""Steel""; ""Rock""]","[""Cave""; ""Mountain""]"
"""Lairon""","""https://archives.bulbagarden.net/media/upload/2/20/0305Lairon.png""","[""Male""; ""Female""]",2,5,1,3,3,7,2,4,2,4,4,2,"[""Rock Head""; ""Sturdy""]","[[""Harden""; 0];[""Tackle""; 0];[""Mud Slap""; 1];[""Take Down""; 1];[""Metal Claw""; 1];[""Rock Tomb""; 2];[""Iron Defense""; 2];[""Roar""; 2];[""Headbutt""; 2];[""Rock Slide""; 2];[""Iron Head""; 2];[""Metal Sound""; 2];[""Protect""; 2];[""Iron Tail""; 2];[""Autotomize""; 3];[""Double-Edge""; 3];[""Heavy Slam""; 3];[""Rollout""; 3];[""Metal Burst""; 4];[""Screech""; 4][""Endeavour""; 4]]",3,"[""Steel""; ""Rock""]","[""Cave""; ""Mountain""]"
"""Aggron""","""https://archives.bulbagarden.net/media/upload/1/1e/0306Aggron.png""","[""Male""; ""Female""]",3,6,2,4,4,9,2,4,2,4,5,4,"[""Rock Head""; ""Sturdy""]","[[""Harden""; 0];[""Tackle"";0];[""Mud Slap""; 1];[""Take Down""; 1];[""Metal Claw""; 1];[""Rock Tomb""; 2];[""Iron Defense""; 2];[""Roar""; 2];[""Headbutt""; 2];[""Rockslide""; 2];[""Iron Head""; 2];[""Protect""; 2];[""Metal Sound""; 2];[""Iron Tail""; 2];[""Autotomize""; 3];[""Heavy Slam""; 3];[""Double-Edge""; 3];[""Metal Burst""; 3];[""Head Smash""; 4];[""Dragon Rush""; 4];[""Superpower""; 4]]",3,"[""Steel""; ""Rock""]","[""Cave""; ""Mountain""]"
"""Meditite""","""https://archives.bulbagarden.net/media/upload/6/6e/0307Meditite.png""","[""Male""; ""Female""]",1,3,2,4,2,4,1,3,2,4,3,1,"[""Pure Power""]","[[""Bide""; 0];[""Detect""; 0];[""Confusion""; 1];[""Meditate""; 1];[""Endure""; 1];[""Hidden Power""; 2];[""Mind Reader""; 2];[""Feint""; 2];[""Calm Mind""; 2];[""Force Palm""; 2];[""High Jump Kick""; 2];[""Psych Up""; 3];[""Acupressure""; 3];[""Power Trick""; 3];[""Reversal""; 3];[""Recover""Counter""; 3];[""Foresight""; 4];[""Guard Swipe""; 4];[""Power Swap""; 4]]",3,"[""Fighting""; ""Psychic""]","[""Mountain""]"
"""Medicham""","""https://archives.bulbagarden.net/media/upload/a/a6/0308Medicham.png""","[""Male""; ""Female""]",2,4,2,5,2,5,2,4,2,5,4,2,"[""Pure Power""]","[[""Bide""; 0];[""Detect""; 0];[""Confusion""; 1];[""Meditate""; 1];[""Endure""; 1];[""Ice Punch""; 2];[""Thunder Punch""; 2];[""Fire Punch""; 2];[""Zen Headbutt""; 2];[""Hidden Power""; 2];[""Mind Reader""; 2];[""Feint""; 2];[""Calm Mind""; 2];[""Force Palm""; 2];[""High Jump Kick""; 2];[""Psych Up""; 3];[""Acupressure""; 3];[""Power Trick""; 3];[""Reversal""; 3];[""Recover""; 3];[""Counter""; 3];[""Drain Punch""; 4];[""Gravity""; 4];[""Baton Pass""; 4]]",3,"[""Fighting""; ""Psychic""]","[""Mountain""]"
"""Electrike""","""https://archives.bulbagarden.net/media/upload/4/40/0309Electrike.png""","[""Male""; ""Female""]",2,4,2,4,1,3,2,4,1,3,3,1,"[""Lightning Rod""; ""Static""]","[[""Tackle""; 0];[""Leer""; 0];[""Thunder Wave""; 1];[""Howl""; 1];[""Quick Attack""; 2];[""Spark""; 2];[""Odor Sleuth""; 2];[""Bite""; 2];[""Thunder Fang""; 2];[""Roar""; 2];[""Discharge""; 3];[""Charge""; 3];[""Wild Charge""; 3];[""Thunder""; 3];[""Ice Fang""; 4];[""Eerie Impulse""; 4];[""Crunch""; 4]]",3,"[""Electric""]","[""Plains""; ""City""]"
"""Manectric""","""https://archives.bulbagarden.net/media/upload/a/a0/0310Manectric.png""","[""Male""; ""Female""]",2,5,3,6,2,4,3,6,2,4,4,2,"[""Lightning Rod""; ""Static""]","[[""Tackle""; 0];[""Leer""; 0];[""Howl""; 1];[""Thunder Wave""; 1];[""Electric Terrain""; 2];[""Fire Fang""; 2];[""Quick Attack""; 2];[""Spark""; 2];[""Odor Sleuth""; 2];[""Bite""; 2];[""Thunder Fang""; 2];[""Roar""; 2];[""Discharge""; 3];[""Charge""; 3];[""Wild Charge""; 3];[""Thunder""; 3];[""Ice Fang""; 4];[""Magnet Rise""; 4];[""Crunch""; 4]]",3,"[""Electric""]","[""Plains""; ""City""]"
"""Plusle""","""https://archives.bulbagarden.net/media/upload/3/3b/0311Plusle.png""","[""Male""; ""Female""]",2,4,3,6,1,3,2,5,2,5,4,0,"[""Plus""]","[[""Entertainment""; 0];[""Growl""; 0];[""Nasty Plot""; 0];[""Nuzzle""; 0];[""Charm""; 0];[""Thunder Wave""; 1];[""Quick Attack""; 1];[""Helping Hand""; 1];[""Spark""; 2];[""Encore""; 2];[""Copycat""; 2];[""Electro Ball""; 2];[""Swift""; 2];[""Fake Tears""; 2];[""Charge""; 2];[""Thunder""; 3];[""Baton Pass""; 3];[""Agility""; 3];[""Last Resort""; 3];[""Sweet Kiss""; 4];[""Wish""; 4];[""Mimic""; 4]]",3,"[""Electric""]","[""Plains""; ""City""]"
"""Minun""","""https://archives.bulbagarden.net/media/upload/a/a9/0312Minun.png""","[""Male""; ""Female""]",2,4,3,6,1,3,2,5,2,5,4,0,"[""Minus""]","[[""Entertainment""; 0];[""Growl""; 0];[""Nasty Plot""; 0];[""Nuzzle""; 0];[""Charm""; 0];[""Thunder Wave""; 1];[""Quick Attack""; 1];[""Helping Hand""; 1];[""Spark""; 2];[""Encore""; 2];[""Copycat""; 2];[""Electro Ball""; 2];[""Swift""; 2];[""Fake Tears""; 2];[""Charge""; 2];[""Thunder""; 3];[""Baton Pass""; 3];[""Agility""; 3];[""Trump Card""; 3];[""Sweet Kiss""; 4];[""Wish""; 4];[""Mimic""; 4]]",3,"[""Electric""]","[""Plains""; ""City""]"
"""Volbeat""","""https://archives.bulbagarden.net/media/upload/6/67/0313Volbeat.png""","[""Male""]",2,5,2,5,2,5,2,4,2,5,4,1,"[""Illuminate""; ""Swarm""]","[[""Flash""; 0];[""Tackle""; 0];[""Double Team""; 1];[""Confuse Ray""; 1];[""Moonlight""; 2];[""Struggle Bug""; 2];[""Quick Attack""; 2];[""Tail Glow""; 2];[""Signal Beam""; 2];[""Protect""; 2];[""Hepling Hand""; 2];[""Zen Headbutt""; 2];[""Bug Buzz""; 3];[""Play Rough""; 3];[""Double-Edge""; 3];[""Infestation""; 3];[""Dizzy Punch""; 4];[""Tailwind""; 4];[""Silver Wind""; 4]]",3,"[""Bug""]","[""Plains""; ""Forest""]"
"""Illumise""","""https://archives.bulbagarden.net/media/upload/6/6f/0314Illumise.png""","[""Female""]",2,4,2,5,2,5,2,5,2,5,4,1,"[""Oblivious""; ""Tinted Lens""]","[[""Play Nice""; 0];[""Tackle""; 0];[""Sweet Scent""; 1];[""Charm""; 1];[""Moonlight""; 2];[""Quick Attack""; 2];[""Struggle Bug""; 2];[""Wish""; 2];[""Encore""; 2];[""Flatter""; 2];[""Helping Hand""; 2];[""Zen Headbutt""; 2];[""Bug Buzz""; 3];[""Play Rough""; 3];[""Covet""; 3];[""Infestation""; 3];[""Silver Wind""; 4];[""Tail Wind""; 4];[""Captivate""; 4]]",3,"[""Bug""]","[""Plains""; ""Forest""]"
"""Roselia""","""https://archives.bulbagarden.net/media/upload/c/cf/0315Roselia.png""","[""Male""; ""Female""]",2,4,2,4,2,4,3,6,2,5,4,1,"[""Natural Cure""; ""Poison Point""]","[[""Absorb""; 0];[""Growth""; 1];[""Poison Sting""; 1];[""Stun Spore""; 1];[""Mega Drain""; 2];[""Leech Seed""; 2];[""Magical Leaf""; 2];[""Grass Whistle""; 2];[""Giga Drain""; 2];[""Toxic Spikes""; 2];[""Sweet Scent""; 2];[""Ingrain""; 2];[""Petal Dance""; 2];[""Toxic""; 3];[""Aromatherapy""; 3;];[""Synthesis""; 3];[""Petal Blizzard""; 3];[""Worry Seed""; 4];[""Spikes""; 4];[""Extrasenory""; 4]]",3,"[""Grass""; ""Poison""]","[""Forest""]"
"""Gulpin""","""https://archives.bulbagarden.net/media/upload/5/5c/0316Gulpin.png""","[""Male""; ""Female""]",1,3,1,3,2,4,1,3,2,4,3,0,"[""Liquid Ooze""; ""Sticky hold""]","[[""Pound""; 0];[""Yawn""; 1];[""Poison Gas""; 1];[""Sludge""; 2];[""Amnesia""; 2];[""Encore""; 2];[""Toxic""; 2];[""Acid Spray""; 2];[""Stockpile""; 2];[""Spit Up""; 2];[""Swallow""; 2];[""Belch""; 3];[""Sludge Bomb""; 3];[""Gastro Acid""; 3];[""Wring Out""; 3];[""Gunk Shot""; 3];['Venom Drench""; 4];[""Seed Bomb""; 4];[""Water Pulse""; 4]]",3,"[""Poison""]","[""City""; ""Cave""]"
"""Swalot""","""https://archives.bulbagarden.net/media/upload/7/79/0317Swalot.png""","[""Male""; ""Female""]",2,5,2,4,2,5,2,5,2,5,5,2,"[""Liquid Ooze""; ""Sticky hold""]","[[""Pound""; 0];[""Poison Gass""; 1];[""Yawn""; 1];[""Sludge""; 2];[""Encore""; 2];[""Amnesia''; 2];[""Toxic""; 2];[""Body Slam""; 2];[""Stockpile""; 2];[""Acid Spray""; 2];[""Swallow""; 2];[""Spit Up""; 2];[""Sludge Bomb""; 2];[""Belch""; 3];[""Wring Out""; 3];[""Gastro Acid""; 3];[""Block""; 3];[""Gunk Shot""; 3];[""Self destruct""; 4];[""Venom Drench""; 4];[""Acid Armor""; 4]]",3,"[""Poison""]","[""City""; ""Cave""]"
"""Carvanha""","""https://archives.bulbagarden.net/media/upload/e/e1/0318Carvanha.png""","[""Male""; ""Female""]",2,5,2,4,1,3,2,4,1,3,3,1,"[""Rough Skin""]","[[""Bite""; 0];[""Leer; 0];[""Rage""; 1];[""Focus Energy""; 1];[""Scary Face""; 2];[""Ice Fang""; 2];[""Screech""; 2];[""Swagger""; 2];[""Aqua Jet""; 2];[""Crunch""; 2];[""Take Down""; 2];[""Poison Fang""; 3];[""Agility""; 3];[""Assurance""; 3];[""Super Fang""; 4];[""Dive""; 4];[""Bounce""; 4]]",3,"[""Water""; ""Dark""]","[""Ocean""]"
"""Sharpedo""","""https://archives.bulbagarden.net/media/upload/a/a8/0319Sharpedo.png""","[""Male""; ""Female""]",3,7,3,6,1,3,3,6,1,3,4,3,"[""Rough Skin""]","[[""Bite""; 0];[""Leer""; 0];[""Focus Energy""; 1];[""Feint""; 1];[""Rage""; 1];[""Night Slash""; 2];[""Scary Face""; 2];[""Ice fang""; 2];[""Screech""; 2];[""Swagger""; 2];[""Taunt""; 2];[""Crunch""; 2];[""Slash""; 2];[""Aqua Jet""; 2];[""Poison Fang""; 3];[""Assurance""; 3];[""Agility""; 3];[""Skull Bash""; 3];[""Hydro Pump""; 4];[""Psychic Fangs""; 4];[""Spite""; 4]]",3,"[""Water""; ""Dark""]","[""Ocean""]"
"""Wailmer""","""https://archives.bulbagarden.net/media/upload/0/0c/0320Wailmer.png""","[""Male""; ""Female""]",2,5,2,4,1,3,2,5,1,3,5,2,"[""Oblivious""; ""Water Veil""]","[[""Splash""; 0];[""Growl""; 0];[""Water Gun""; 1];[""Roll Out""; 1];[""Whirlpool""; 2];[""Astonish""; 2];[""Water Pulse""; 2];[""Mist""; 2[];[""Dive""; 2];'[""Brine""; 2];[""Water Spout""; 2];[""Amnesia""; 2];[""Rest""; 3];[""Bounce""; 3];[""Hydro Pump""; 3];[""Heavy Slam""; 3];[""Soak""; 4];[""Clear Smog""; 4];[""Defense Curl""; 4]]",3,"[""Water""]","[""Ocean""]"
"""Wailord""","""https://archives.bulbagarden.net/media/upload/4/42/0321Wailord.png""","[""Male""; ""Female""]",2,5,2,4,2,4,2,5,2,4,11,3,"[""Oblivious""; ""Water Veil""]","[[""Splash""; 0];[""Growl""; 0];[""Water Gun""; 1];[""Roll Out""; 1];[""Nobel Roar""; 1];[""Whirlpool""; 2];[""Astonish""; 2];[""Water Pulse""; 2];[""Mist""; 2[];[""Dive""; 2];'[""Brine""; 2];[""Water Spout""; 2];[""Amnesia""; 2];[""Rest""; 3];[""Bounce""; 3];[""Hydro Pump""; 3];[""Heavy Slam""; 3];[""Soak""; 4];[""Clear Smog""; 4];[""Defense Curl""; 4]]",3,"[""Water""]","[""Ocean""]"
"""Numel""","""https://archives.bulbagarden.net/media/upload/d/da/0322Numel.png""","[""Male""; ""Female""]",2,4,1,3,1,3,2,4,2,4,3,1,"[""Oblivious""; ""Simple""]","[[""Growl""; 0];[""Tackle""; 0];[""Ember""; 1];[""Magnitude""; 1];[""Focus Energy""; 2];[""Flame Burst""; 2];[""Amnesia""; 2];[""Lava Plume""; 2];[""Earth Power""; 2];[""Curse""; 2];[""Take Down""; 2];[""Yawn""; 2];[""Earthquake""; 3];[""Flamethrower""; 3];[""Double-Edge""; 3];[""Mud Bomb""; 4];[""Growth""; 4];[""Endure""; 4]]",3,"[""Fire""; ""Ground""]","[""Desert""; ""Mountain""]"
"""Camerupt""","""https://archives.bulbagarden.net/media/upload/5/5d/0323Camerupt.png""","[""Male""; ""Female""]",3,6,1,3,2,5,3,6,2,5,4,2,"[""Oblivious""; ""Simple""]","[[""Growl""; 0];[""Tackle""; 0];[""Ember""; 1];[""Magnitude""; 1];[""Focus Energy""; 2];[""Flame Burst""; 2];[""Amnesia""; 2];[""Lava Plume""; 2];[""Earth Power""; 2];[""Curse""; 2];[""Take Down""; 2];[""Yawn""; 2];[""Rock Slide; 3];[""Earthquake""; 3];[""Earth Quake""; 3];[""Eruption""; 3];[""Fissure""; 3];[""StealthRock""; 4];[""Self-Destruct""; 4];[""Heat Wave""; 4]]",3,"[""Fire""; ""Ground""]","[""Desert""; ""Mountain""]"
"""Torkoal""","""https://archives.bulbagarden.net/media/upload/8/82/0324Torkoal.png""","[""Male""; ""Female""]",2,5,1,3,3,7,2,5,2,5,4,2,"[""White Smoke""]","[[""Ember""; 0];[""Smog""; 0];[""Withdraw""; 1];[""Curse""; 1];[""Fire Spin""; 2];[""Somkescreen""; 2];[""Flame Wheel""; 2];[""Rapid Spin""; 2];[""Flamethrower""; 2];[""Body Slam""; 2];[""Protect""; 2];[""Lava Plume""; 2];[""Iron Defense""; 2];[""Amnesia""; 2];[""Flail""; 3];[""Heat Wave""; 3];[""Inferno""; 3];[""Shell Smash""; 3];[""Clear Smog""; 4];[""Superpower""; 4];[""Fissure""; 4]]",3,"[""Fire""]","[""Desert""]"
"""Spoink""","""https://archives.bulbagarden.net/media/upload/2/2e/0325Spoink.png""","[""Male""; ""Female""]",1,3,2,4,1,3,2,5,2,5,3,1,"[""Thick Fat""; ""Own Tempo""]","[[""Splash""; 0];[""Psywave""; 1];[""Odor Sleuth""; 1];[""Psybeam""; 2];[""Psych Up""; 2];[""Confuse Ray""; 2];[""Magic Coat""; 2];[""Zen Headbutt""; 2];[""Rest""; 2];[""Power Gem""; 2];[""Psyshock""; 3];[""Payback""; 3];[""Psychic""; 3];[""Bounce""; 3];[""Role Play""; 4];[""Signal Beam""; 4];[""Extrasensory""; 4]]",3,"[""Psychic""]","[""Plains""]"
"""Grumpig""","""https://archives.bulbagarden.net/media/upload/e/e5/0326Grumpig.png""","[""Male""; ""Female""]",2,4,2,5,2,4,2,5,3,6,4,2,"[""Thick Fat""; ""Own Tempo""]","[[""Splash""; 0];[""Belch""; 1];[""Psywave""; 1];[""Odor Sleuth""; 1];[""Psybeam""; 2];[""Psych Up""; 2];[""Confuse Ray""; 2];[""Magic Coat""; 2];[""Zen Headbutt""; 2];[""Rest""; 2];[""Snore""; 2];[""Teeter Dance""; 2];[""Power Gem""; 2];[""Psyshock""; 3];[""Payback""; 3];[""Psychic""; 3];[""Bounce""; 3];[""Drain Punch""; 4];[""Future Sight""; 4];[""Trick""; 4]]",3,"[""Psychic""]","[""Plains""]"
"""Spinda""","""https://archives.bulbagarden.net/media/upload/8/89/0327Spinda.png""","[""Male""; ""Female""]",2,4,2,4,2,4,2,4,2,4,4,1,"[""Own Tempo""; ""Tangled Feet""]","[[""Tackle""; 0];[""Uproar""; 1];[""Copycat""; 1];[""Feint Attack""; 2];[""Psybeam""; 2];[""Hypnosis""; 2];[""Dizzy Punch""; 2];[""Sucker Punch""; 2];[""Teeter Dance""; 2];[""Psych Up""; 3];[""Double-Edge""; 3];[""Flail""; 3];[""Thrash""; 3];[""Encore""; 4];[""Fake Out""; 4];[""Helping Hand""; 4]]",3,"[""Normal""]","[""Forest""]"
"""Trapinch""","""https://archives.bulbagarden.net/media/upload/a/ac/0328Trapinch.png""","[""Male""; ""Female""]",3,6,1,2,2,4,2,4,2,4,3,1,"[""Hyper Cutter""; ""Arena Trap""]","[[""Bite""; 0];[""Sand Attack""; 1];[""Feint Attack""; 1];[""Sand Tomb""; 2];[""Mud Slap""; 2];[""Bide""; 2];[""Bulldoze""; 2];[""Rock Slide""; 2];[""Dig""; 2];[""Crunch""; 2];[""Earth Power""; 2];[""Feint""; 2];[""Sand Storm""; 3];[""Hyper Beam""; 3];[""Earthquake""; 3];[""Superpower""; 3];[""Fissure""; 3];[""Bug Bite""; 4];[""Headbutt""; 4];[""Giga Drain""; 4]]",3,"[""Ground""]","[""Desert""]"
"""Vibrava""","""https://archives.bulbagarden.net/media/upload/4/4b/0329Vibrava.png""","[""Male""; ""Female""]",3,6,2,4,2,4,2,4,2,4,4,2,"[""Levitate""]","[[""Sonic Boom""; 0];[""Sand Attack""; 1];[""Feint Attack""; 1];[""Sand Tomb""; 2];[""Mud Slap""; 2];[""Bide""; 2];[""Bulldoze""; 2];[""Rock Slide""; 2];[""Supersonic""; 2];[""Bug Buzz""; 2];[""Screech""; 2];[""Dragon Breath""; 2];[""Earth Power""; 2];[""Sandstorm""; 3];[""Earthquake""; 3];[""Hyper Beam""; 3];[""Boom Burst""; 3];[""Dragon Pulse""; 4];[""Toxic""; 4];[""Tailwind""; 4]]",3,"[""Ground""; ""Dragon""]","[""Desert""]"
"""Flygon""","""https://archives.bulbagarden.net/media/upload/4/4a/0330Flygon.png""","[""Male""; ""Female""]",3,6,3,6,2,5,2,5,2,5,5,3,"[""Levitate""]","[[""Sonic Boom""; 0];[""Feint Attack""; 1];[""Sand Attack""; 1];[""Mudslap""; 2];[""Sand Tomb""; 2];[""Bulldoze""; 2];[""Bide""; 2];[""Supersonic""; 2];[""Rock Slide""; 2];[""Dragon Breath""; 2];[""Screech""; 2];[""Dragon Tail""; 2];[""Earth Power""; 2];[""Uproar""; 2];[""Sandstorm""; 3];[""Hyper Beam""; 3];[""Dragon Dance""; 3];[""Earthquake""; 3];[""Dragon Claw""; 3];[""Dragon Claw""; 3];[""Outrage""; 4];[""Heat Wave""; 4];[""Draco Meteor""; 4]]",3,"[""Ground""; ""Dragon""]","[""Desert""]"
"""Cacnea""","""https://archives.bulbagarden.net/media/upload/1/1f/0331Cacnea.png""","[""Male""; ""Female""]",2,5,1,3,1,3,2,5,1,3,3,1,"[""Sand Veil""]","[[""Poison Sting""; 0];[""Leer""; 0];[""Absorb""; 1];[""Growth""; 1];[""Leech Seed""; 2];[""Sand Attack""; 2];[""Pin Missle""; 2];[""Ingrain""; 2];[""Feint Attack""; 2];[""Spikes""; 2];[""Energy Ball""; 2];[""Payback""; 2];[""Sucker Punch""; 3];[""Needle Arm""; 3];[""Cotton Spore""; 3];[""Sand Storm""; 3];[""Destiny Bond""; 3];[""Acid""; 4];[""Switcheroo""; 4];[""Drain Punch""; 4]]",3,"[""Grass""]","[""Desert""]"
"""Cacturne""","""https://archives.bulbagarden.net/media/upload/8/89/0332Cacturne.png""","[""Male""; ""Female""]",3,6,2,4,2,4,3,6,2,4,4,2,"[""Sand Veil""]","[[""Poison Sting""; 0];[""Leer""; 0];[""Absorb""; 1];[""Growth""; 1];[""Leech Seed""; 2];[""Payback""; 2];[""Spiky Sheild""; 2];[Sand Attack; 2];[""Leech Seed""; 2];[""Pin Missle""; 2];[""Ingrain""; 2];[""Feint Attack""; 2];[""Spikes""; 2];[""Energy Ball""; 2];[""Revenge""; 3];[""Sucker Punch""; 3];[""Needle Arm""; 3];[""Cotton Spore""; 3];[""Sand Storm""; 3];[""Destiny Bond""; 3];[""Spite""; 4];[""Seed Bomb""; 4];[""Drain Punch""; 4]]",3,"[""Grass""; ""Dark""]","[""Desert""]"
"""Swablu""","""https://archives.bulbagarden.net/media/upload/c/cd/0333Swablu.png""","[""Male""; ""Female""]",1,3,2,4,2,4,1,3,2,5,3,1,"[""Natural Cure""]","[[""Peck""; 0];[""Growl""; 0];[""Astonish""; 1];[""Sing""; 1];[""Fur Attack""; 1];[""Safeguard""; 2];[""Disarming Voice""; 2];[""Mist""; 2];[""Round""; 2];[""Natural Gift""; 2];[""Take Down""; 2];[""Refresh""; 2];[""Mirror move""; 2];[""Cotton Guard""; 3];[""Dragon Pulse""; 3];[""Perish Song""; 3];[""Moon Blast""; 3];[""Roost""; 4];[""Feather Dance""; 4];[""Agility""; 4]]",3,"[""Normal""; ""Flying""]","[""Forest""; ""City""]"
"""Altaria""","""https://archives.bulbagarden.net/media/upload/b/b2/0334Altaria.png""","[""Male""; ""Female""]",2,5,2,5,2,5,2,5,3,6,4,3,"[""Natural Cure""]","[[""Growl""; 0];[""Peck""; 0];[""Pluck; 1];[""Astonish""; 1];[""Sing""; 1];[""Fury Attackl; 1];[""Safeguard""; 2];[""Disarming Voice""; 2];[""Mist""; 2];[""Round""; 2];[""Natural Gift""; 2];[""Take Down""; 2];[""Refresh""; 2];[""Dragon Dance""; 2];[""Dragon Breath""; 2];[""Cotton Guard""; 3];[""Dragon Pulse""; 3];[""Perish Song""'; 3];[""Mooon Blast""; 3];[""Sky Attack""; 3];[""Power Swap""; 4];[""Draco Meteor""; 4];[""Dragon Rush""; 4]]",3,"[""Flying""; ""Dragon""]","[""Forest""]"
